10,0.000008
20,0.000022
30,0.000015
40,0.000018
50,0.000020
60,0.000022
70,0.000018
80,0.000017
90,0.000023
100,0.000024
110,0.000028
120,0.000027
130,0.000036
140,0.000034
150,0.000036
160,0.000039
170,0.000057
180,0.000041
190,0.000042
200,0.000054
210,0.000043
220,0.000041
230,0.000052
240,0.000042
250,0.000055
260,0.000064
270,0.000065
280,0.000079
290,0.000060
300,0.000062
310,0.000079
320,0.000063
330,0.000064
340,0.000085
350,0.000067
360,0.000073
370,0.000073
380,0.000072
390,0.000078
400,0.000100
410,0.000087
420,0.000083
430,0.000079
440,0.000097
450,0.000080
460,0.000095
470,0.000077
480,0.000089
490,0.000085
500,0.000095
510,0.000082
520,0.000107
530,0.000136
540,0.000111
550,0.000121
560,0.000108
570,0.000179
580,0.000128
590,0.000115
600,0.000156
610,0.000119
620,0.000150
630,0.000133
640,0.000145
650,0.000141
660,0.000194
670,0.000125
680,0.000123
690,0.000110
700,0.000151
710,0.000179
720,0.000129
730,0.000142
740,0.000121
750,0.000130
760,0.000151
770,0.000132
780,0.000133
790,0.000136
800,0.000157
810,0.000159
820,0.000165
830,0.000129
840,0.000148
850,0.000181
860,0.000151
870,0.000146
880,0.000152
890,0.000140
900,0.000240
910,0.000155
920,0.000183
930,0.000153
940,0.000175
950,0.000160
960,0.000216
970,0.000189
980,0.000231
990,0.000165
1000,0.000198
1010,0.000170
1020,0.000168
1030,0.000254
1040,0.000210
1050,0.000224
1060,0.000276
1070,0.000251
1080,0.000230
1090,0.000216
1100,0.000192
1110,0.000199
1120,0.000205
1130,0.000204
1140,0.000214
1150,0.000260
1160,0.000211
1170,0.000213
1180,0.000215
1190,0.000222
1200,0.000273
1210,0.000216
1220,0.000211
1230,0.000203
1240,0.000292
1250,0.000208
1260,0.000205
1270,0.000205
1280,0.000336
1290,0.000246
1300,0.000231
1310,0.000266
1320,0.000226
1330,0.000227
1340,0.000402
1350,0.000342
1360,0.000229
1370,0.000239
1380,0.000235
1390,0.000239
1400,0.000244
1410,0.000279
1420,0.000273
1430,0.000323
1440,0.000316
1450,0.000239
1460,0.000243
1470,0.000265
1480,0.000407
1490,0.000246
1500,0.000351
1510,0.000270
1520,0.000281
1530,0.000245
1540,0.000266
1550,0.000263
1560,0.000366
1570,0.000378
1580,0.000262
1590,0.000261
1600,0.000397
1610,0.000270
1620,0.000281
1630,0.000265
1640,0.000378
1650,0.000451
1660,0.000309
1670,0.000356
1680,0.000281
1690,0.000434
1700,0.000296
1710,0.000326
1720,0.000371
1730,0.000299
1740,0.000389
1750,0.000317
1760,0.000325
1770,0.000296
1780,0.000326
1790,0.000315
1800,0.000316
1810,0.000323
1820,0.000372
1830,0.000310
1840,0.000478
1850,0.000330
1860,0.000570
1870,0.000334
1880,0.000429
1890,0.000548
1900,0.000370
1910,0.000309
1920,0.000308
1930,0.000305
1940,0.000461
1950,0.000471
1960,0.000386
1970,0.000316
1980,0.000409
1990,0.000322
2000,0.000318
2010,0.000319
2020,0.000323
2030,0.000341
2040,0.000344
2050,0.000392
2060,0.000348
2070,0.000486
2080,0.000369
2090,0.000449
2100,0.000419
2110,0.000509
2120,0.000496
2130,0.000682
2140,0.000379
2150,0.000364
2160,0.000477
2170,0.000477
2180,0.000377
2190,0.000371
2200,0.000419
2210,0.000453
2220,0.000398
2230,0.000420
2240,0.000369
2250,0.000422
2260,0.000377
2270,0.000398
2280,0.000508
2290,0.000408
2300,0.000433
2310,0.000504
2320,0.000409
