100,0.000138
200,0.000118
300,0.000066
400,0.000129
500,0.000088
600,0.000178
700,0.000125
800,0.000205
900,0.000106
1000,0.000124
1100,0.000120
1200,0.000136
1300,0.000162
1400,0.000248
1500,0.000219
1600,0.000163
1700,0.000151
1800,0.000182
1900,0.000163
2000,0.000313
2100,0.000249
2200,0.000206
2300,0.000257
2400,0.000228
2500,0.000216
2600,0.000311
2700,0.000244
2800,0.000224
2900,0.000252
3000,0.000268
3100,0.000402
3200,0.000330
3300,0.000269
3400,0.000279
3500,0.000303
3600,0.000388
3700,0.000344
3800,0.000358
3900,0.000301
4000,0.000326
4100,0.000371
4200,0.000394
4300,0.000395
4400,0.000337
4500,0.000341
4600,0.000400
4700,0.000352
4800,0.000353
4900,0.000431
5000,0.000436
5100,0.000388
5200,0.000394
5300,0.000415
5400,0.000384
5500,0.000437
5600,0.000389
5700,0.000628
5800,0.000561
5900,0.000713
6000,0.000500
6100,0.000603
6200,0.000460
6300,0.000456
6400,0.000525
6500,0.000671
6600,0.000623
6700,0.000513
6800,0.000481
6900,0.000700
7000,0.000490
7100,0.000507
7200,0.000590
7300,0.000762
7400,0.000569
7500,0.001496
7600,0.000640
7700,0.000566
7800,0.000566
7900,0.000805
8000,0.000549
8100,0.000587
8200,0.000655
8300,0.000690
8400,0.000764
8500,0.000848
8600,0.000627
8700,0.000655
8800,0.000727
8900,0.001044
9000,0.000654
9100,0.000674
9200,0.000898
9300,0.000688
9400,0.000675
9500,0.000713
9600,0.000899
9700,0.001002
9800,0.001003
9900,0.000746
10000,0.000996
10100,0.000960
10200,0.000980
10300,0.000815
10400,0.000769
10500,0.000753
10600,0.001014
10700,0.001020
10800,0.001004
10900,0.000821
11000,0.000900
11100,0.000794
11200,0.000853
11300,0.000830
11400,0.000915
11500,0.000830
11600,0.000843
11700,0.000864
11800,0.001112
11900,0.001546
12000,0.001353
12100,0.001570
12200,0.001260
12300,0.001195
12400,0.000877
12500,0.001016
12600,0.001589
12700,0.000898
12800,0.000982
12900,0.001312
