10,0.000039
11,0.000034
12,0.000094
13,0.000095
14,0.000037
15,0.000054
16,0.000036
17,0.000051
18,0.000049
19,0.000052
20,0.000096
21,0.000091
22,0.000112
23,0.000071
24,0.000044
25,0.000038
26,0.000049
27,0.000087
28,0.000091
29,0.000045
30,0.000043
31,0.000037
32,0.000046
33,0.000035
34,0.000045
35,0.000112
36,0.000064
37,0.000067
38,0.000085
39,0.000099
40,0.000037
41,0.000064
42,0.000089
43,0.000089
44,0.000064
45,0.000055
46,0.000052
47,0.000104
48,0.000092
49,0.000070
50,0.000058
51,0.000056
52,0.000052
53,0.000102
54,0.000075
55,0.000055
56,0.000082
57,0.000061
58,0.000078
59,0.000062
60,0.000054
61,0.000079
62,0.000046
63,0.000061
64,0.000117
65,0.000047
66,0.000051
67,0.000085
68,0.000099
69,0.000058
70,0.000052
71,0.000046
72,0.000051
73,0.000079
74,0.000052
75,0.000056
76,0.000057
77,0.000080
78,0.000071
79,0.000061
80,0.000091
81,0.000059
82,0.000055
83,0.000052
84,0.000078
85,0.000081
86,0.000056
87,0.000177
88,0.000077
89,0.000056
90,0.000071
91,0.000068
92,0.000155
93,0.000054
94,0.000056
95,0.000090
96,0.000056
97,0.000052
98,0.000106
99,0.000062
100,0.000071
101,0.000054
102,0.000045
103,0.000068
104,0.000065
105,0.000125
106,0.000058
107,0.000091
108,0.000076
109,0.000051
110,0.000058
111,0.000080
112,0.000066
113,0.000087
114,0.000053
115,0.000070
116,0.000053
117,0.000106
118,0.000101
119,0.000113
120,0.000076
121,0.000094
122,0.000072
123,0.000077
124,0.000054
125,0.000115
126,0.000100
127,0.000113
128,0.000103
129,0.000091
130,0.000069
131,0.000080
132,0.000064
133,0.000082
134,0.000056
135,0.000078
136,0.000064
137,0.000090
138,0.000081
139,0.000084
140,0.000087
141,0.000090
142,0.000056
143,0.000083
144,0.000082
145,0.000116
146,0.000087
147,0.000074
148,0.000056
149,0.000065
150,0.000150
151,0.000109
152,0.000074
153,0.000052
154,0.000104
155,0.000061
156,0.000123
157,0.000089
158,0.000118
159,0.000082
160,0.000054
161,0.000061
162,0.000094
163,0.000079
164,0.000080
165,0.000073
166,0.000107
167,0.000055
168,0.000093
169,0.000062
170,0.000128
171,0.000082
172,0.000090
173,0.000088
174,0.000121
175,0.000079
176,0.000112
177,0.000073
178,0.000055
179,0.000132
180,0.000122
181,0.000071
182,0.000153
183,0.000083
184,0.000083
185,0.000085
186,0.000091
187,0.000079
188,0.000108
189,0.000070
190,0.000066
191,0.000052
192,0.000116
193,0.000057
194,0.000062
195,0.000087
196,0.000104
197,0.000082
198,0.000059
199,0.000051
200,0.000068
201,0.000060
202,0.000101
203,0.000085
204,0.000086
205,0.000060
206,0.000066
207,0.000072
208,0.000089
209,0.000107
210,0.000060
211,0.000063
212,0.000079
213,0.000090
214,0.000076
215,0.000092
216,0.000066
217,0.000064
218,0.000098
219,0.000078
220,0.000058
221,0.000152
222,0.000086
223,0.000082
224,0.000132
225,0.000104
226,0.000060
227,0.000057
228,0.000062
229,0.000113
230,0.000119
231,0.000059
232,0.000083
233,0.000089
234,0.000060
235,0.000118
236,0.000082
237,0.000069
238,0.000087
239,0.000102
240,0.000124
241,0.000069
242,0.000069
243,0.000090
244,0.000098
245,0.000088
246,0.000121
247,0.000087
248,0.000117
249,0.000087
250,0.000081
251,0.000101
252,0.000091
253,0.000086
254,0.000110
255,0.000059
256,0.000149
257,0.000107
258,0.000069
259,0.000061
260,0.000062
261,0.000094
262,0.000071
263,0.000117
264,0.000073
265,0.000145
266,0.000074
267,0.000126
268,0.000093
269,0.000085
270,0.000115
271,0.000122
272,0.000066
273,0.000104
274,0.000102
275,0.000108
276,0.000114
277,0.000090
278,0.000131
279,0.000088
280,0.000064
281,0.000112
282,0.000085
283,0.000088
284,0.000133
285,0.000160
286,0.000085
287,0.000182
288,0.000094
289,0.000095
290,0.000097
291,0.000102
292,0.000097
293,0.000068
294,0.000092
295,0.000082
296,0.000065
297,0.000105
298,0.000083
299,0.000083
300,0.000100
301,0.000075
302,0.000111
303,0.000088
304,0.000057
305,0.000078
306,0.000114
307,0.000076
308,0.000096
309,0.000071
310,0.000162
311,0.000117
312,0.000102
313,0.000071
314,0.000122
315,0.000083
316,0.000116
317,0.000122
318,0.000065
319,0.000105
320,0.000229
321,0.000090
322,0.000153
323,0.000089
324,0.000120
325,0.000116
326,0.000068
327,0.000090
328,0.000103
329,0.000068
330,0.000107
331,0.000128
332,0.000080
333,0.000062
334,0.000108
335,0.000076
336,0.000089
337,0.000132
338,0.000207
339,0.000130
340,0.000083
341,0.000089
342,0.000122
343,0.000094
344,0.000087
345,0.000104
346,0.000096
347,0.000082
348,0.000078
349,0.000096
350,0.000121
351,0.000093
352,0.000082
353,0.000073
354,0.000097
355,0.000102
356,0.000088
357,0.000074
358,0.000091
359,0.000121
360,0.000154
361,0.000174
362,0.000179
363,0.000075
364,0.000081
365,0.000090
366,0.000144
367,0.000085
368,0.000139
369,0.000189
370,0.000123
371,0.000162
372,0.000111
373,0.000078
374,0.000167
375,0.000133
376,0.000163
377,0.000081
378,0.000152
379,0.000085
380,0.000170
381,0.000130
382,0.000112
383,0.000121
384,0.000091
385,0.000083
386,0.000111
387,0.000152
388,0.000076
389,0.000077
390,0.000122
391,0.000083
392,0.000100
393,0.000079
394,0.000107
395,0.000079
396,0.000080
397,0.000091
398,0.000082
399,0.000180
400,0.000121
401,0.000083
402,0.000132
403,0.000101
404,0.000110
405,0.000142
406,0.000104
407,0.000146
408,0.000157
409,0.000097
410,0.000106
411,0.000077
412,0.000120
413,0.000103
414,0.000095
415,0.000148
416,0.000101
417,0.000109
418,0.000116
419,0.000121
420,0.000195
421,0.000109
422,0.000137
423,0.000186
424,0.000088
425,0.000194
426,0.000105
427,0.000100
428,0.000094
429,0.000106
430,0.000133
431,0.000087
432,0.000140
433,0.000146
434,0.000130
435,0.000094
436,0.000145
437,0.000102
438,0.000114
439,0.000173
440,0.000103
441,0.000083
442,0.000085
443,0.000094
444,0.000131
445,0.000103
446,0.000099
447,0.000091
448,0.000134
449,0.000075
450,0.000142
451,0.000142
452,0.000134
453,0.000132
454,0.000136
455,0.000154
456,0.000125
457,0.000084
458,0.000111
459,0.000116
460,0.000150
461,0.000097
462,0.000075
463,0.000091
464,0.000165
465,0.000133
466,0.000134
467,0.000102
468,0.000091
469,0.000087
470,0.000096
471,0.000085
472,0.000132
473,0.000107
474,0.000191
475,0.000092
476,0.000116
477,0.000080
478,0.000106
479,0.000080
480,0.000102
481,0.000118
482,0.000109
483,0.000101
484,0.000100
485,0.000120
486,0.000164
487,0.000190
488,0.000138
489,0.000089
490,0.000138
491,0.000078
492,0.000101
493,0.000133
494,0.000105
495,0.000106
496,0.000115
497,0.000132
498,0.000108
499,0.000099
500,0.000105
501,0.000139
502,0.000101
503,0.000157
504,0.000092
505,0.000118
506,0.000107
507,0.000083
508,0.000140
509,0.000098
510,0.000175
511,0.000170
512,0.000108
513,0.000155
514,0.000104
515,0.000095
516,0.000120
517,0.000162
518,0.000102
519,0.000154
520,0.000099
521,0.000150
522,0.000090
523,0.000121
524,0.000139
525,0.000107
526,0.000104
527,0.000111
528,0.000084
